INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2010;2010;0.15547;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2011;2011;0.15633;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2012;2012;0.1661;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2013;2013;0.14914;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2014;2014;0.12536;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2015;2015;0.11903;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2016;2016;0.11121;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2017;2017;0.10707;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2018;2018;0.10107;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2019;2019;0.09016;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2020;2020;0.08933;;
GERD;GERD as a percentage of GDP;LAO;Lao People's Democratic Republic;2002;2002;0.0371;;
GERD;GERD as a percentage of GDP;MCO;Monaco;2004;2004;0.03719;;
GERD;GERD as a percentage of GDP;MCO;Monaco;2005;2005;0.03821;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2002;2002;0.03493;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2011;2011;0.08344;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2012;2012;0.10449;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2013;2013;0.10284;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2014;2014;0.08935;;
GERD;GERD as a percentage of GDP;NIC;Nicaragua;2015;2015;0.10742;;
GERD;GERD as a percentage of GDP;NGA;Nigeria;2007;2007;0.13223;;
GERD;GERD as a percentage of GDP;SEN;Senegal;2008;2008;0.29374;;
GERD;GERD as a percentage of GDP;SEN;Senegal;2010;2010;0.4343;;
GERD;GERD as a percentage of GDP;SEN;Senegal;2015;2015;0.5772;;
GERD;GERD as a percentage of GDP;TZA;United Republic of Tanzania;2007;2007;0.33462;;
GERD;GERD as a percentage of GDP;TZA;United Republic of Tanzania;2010;2010;0.37307;;
GERD;GERD as a percentage of GDP;TZA;United Republic of Tanzania;2013;2013;0.51456;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2002;2002;0.19273;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2011;2011;0.19044;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2013;2013;0.37359;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2015;2015;0.44113;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2017;2017;0.52674;;
GERD;GERD as a percentage of GDP;VNM;Viet Nam;2019;2019;0.53172;;
GERD;GERD as a percentage of GDP;ZMB;Zambia;2002;2002;0.00544;;
GERD;GERD as a percentage of GDP;ZMB;Zambia;2003;2003;0.00847;;
GERD;GERD as a percentage of GDP;ZMB;Zambia;2004;2004;0.02223;;
GERD;GERD as a percentage of GDP;ZMB;Zambia;2005;2005;0.02493;;
GERD;GERD as a percentage of GDP;ZMB;Zambia;2008;2008;0.27819;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2007;2007;0.20068;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2008;2008;0.15417;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2009;2009;0.14096;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2010;2010;0.13719;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2012;2012;0.10702;;
GERD;GERD as a percentage of GDP;BDI;Burundi;2018;2018;0.21312;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2007;2007;0.04554;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2008;2008;0.03435;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2009;2009;0.04562;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2010;2010;0.03684;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2011;2011;0.03476;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2014;2014;0.03835;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2015;2015;0.04017;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2016;2016;0.03737;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2017;2017;0.04596;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2018;2018;0.04279;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2019;2019;0.03246;;
GERD;GERD as a percentage of GDP;IRQ;Iraq;2020;2020;0.04397;;
GERD;GERD as a percentage of GDP;OMN;Oman;2011;2011;0.13659;+;National Estimation
GERD;GERD as a percentage of GDP;OMN;Oman;2012;2012;0.20885;;
GERD;GERD as a percentage of GDP;OMN;Oman;2013;2013;0.17006;;
GERD;GERD as a percentage of GDP;OMN;Oman;2014;2014;0.21356;;
GERD;GERD as a percentage of GDP;OMN;Oman;2015;2015;0.25155;;
GERD;GERD as a percentage of GDP;OMN;Oman;2016;2016;0.2605;;
GERD;GERD as a percentage of GDP;OMN;Oman;2017;2017;0.22824;;
GERD;GERD as a percentage of GDP;OMN;Oman;2018;2018;0.21825;;
GERD;GERD as a percentage of GDP;OMN;Oman;2019;2019;0.31444;;
GERD;GERD as a percentage of GDP;OMN;Oman;2020;2020;0.37103;;
GERD;GERD as a percentage of GDP;NPL;Nepal;2008;2008;0.05439;;
GERD;GERD as a percentage of GDP;NPL;Nepal;2009;2009;0.25924;;
GERD;GERD as a percentage of GDP;NPL;Nepal;2010;2010;0.3022;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2011;2011;0.48622;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2014;2014;0.6936;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2015;2015;0.89504;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2016;2016;0.96366;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2018;2018;1.27836;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2019;2019;1.31308;;
GERD;GERD as a percentage of GDP;ARE;United Arab Emirates;2020;2020;1.44934;;
GERD;GERD as a percentage of GDP;TGO;Togo;2010;2010;0.23476;;
GERD;GERD as a percentage of GDP;TGO;Togo;2012;2012;0.22324;;
GERD;GERD as a percentage of GDP;TGO;Togo;2014;2014;0.26654;;
GERD;GERD as a percentage of GDP;NAM;Namibia;2010;2010;0.13963;;
GERD;GERD as a percentage of GDP;NAM;Namibia;2014;2014;0.34986;;
GERD;GERD as a percentage of GDP;CPV;Cabo Verde;2011;2011;0.07264;;
GERD;GERD as a percentage of GDP;BHR;Bahrain;2014;2014;0.10116;;
GERD;GERD as a percentage of GDP;QAT;Qatar;2012;2012;0.4786;;
GERD;GERD as a percentage of GDP;QAT;Qatar;2015;2015;0.51883;;
GERD;GERD as a percentage of GDP;QAT;Qatar;2018;2018;0.53129;;
GERD;GERD as a percentage of GDP;40510;World;2000;2000;1.5066;;
GERD;GERD as a percentage of GDP;40510;World;2001;2001;1.5289;;
GERD;GERD as a percentage of GDP;40510;World;2002;2002;1.51983;;
GERD;GERD as a percentage of GDP;40510;World;2003;2003;1.52221;;
GERD;GERD as a percentage of GDP;40510;World;2004;2004;1.49854;;
GERD;GERD as a percentage of GDP;40510;World;2005;2005;1.5191;;
GERD;GERD as a percentage of GDP;40510;World;2006;2006;1.53532;;
GERD;GERD as a percentage of GDP;40510;World;2007;2007;1.55279;;
GERD;GERD as a percentage of GDP;40510;World;2008;2008;1.59255;;
GERD;GERD as a percentage of GDP;40510;World;2009;2009;1.63564;;
GERD;GERD as a percentage of GDP;40510;World;2010;2010;1.61006;;
GERD;GERD as a percentage of GDP;40510;World;2011;2011;1.62627;;
GERD;GERD as a percentage of GDP;40510;World;2012;2012;1.6356;;
GERD;GERD as a percentage of GDP;40510;World;2013;2013;1.65908;;
GERD;GERD as a percentage of GDP;40510;World;2014;2014;1.67789;;
GERD;GERD as a percentage of GDP;40510;World;2015;2015;1.6947;;
GERD;GERD as a percentage of GDP;40510;World;2016;2016;1.70182;;
GERD;GERD as a percentage of GDP;40510;World;2017;2017;1.72138;;
GERD;GERD as a percentage of GDP;40510;World;2018;2018;1.7537;;
GERD;GERD as a percentage of GDP;40510;World;2019;2019;1.81226;;
GERD;GERD as a percentage of GDP;40510;World;2020;2020;1.92806;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2000;2000;0.23799;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2001;2001;0.25907;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2002;2002;0.25578;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2003;2003;0.25603;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2004;2004;0.25039;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2005;2005;0.24833;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2006;2006;0.21776;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2007;2007;0.19889;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2008;2008;0.19913;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2009;2009;0.22076;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2010;2010;0.16766;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2011;2011;0.16573;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2012;2012;0.17172;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2013;2013;0.17192;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2014;2014;0.17225;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2015;2015;0.1782;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2016;2016;0.16567;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2017;2017;0.14703;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2018;2018;0.13354;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2019;2019;0.13246;;
GERD;GERD as a percentage of GDP;40505;Central Asia;2020;2020;0.14753;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2000;2000;0.58886;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2001;2001;0.58209;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2002;2002;0.58041;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2003;2003;0.60471;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2004;2004;0.62053;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2005;2005;0.69429;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2006;2006;0.68465;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2007;2007;0.70507;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2008;2008;0.73793;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2009;2009;0.7194;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2010;2010;0.69131;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2011;2011;0.66742;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2012;2012;0.66067;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2013;2013;0.63668;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2014;2014;0.63563;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2015;2015;0.63116;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2016;2016;0.61987;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2017;2017;0.61921;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2018;2018;0.61047;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2019;2019;0.60919;;
GERD;GERD as a percentage of GDP;40535;South and West Asia;2020;2020;0.60783;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2000;2000;0.53928;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2001;2001;0.55026;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2002;2002;0.54389;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2003;2003;0.55131;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2004;2004;0.5374;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2005;2005;0.55049;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2006;2006;0.5432;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2007;2007;0.57574;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2008;2008;0.61329;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2009;2009;0.63641;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2010;2010;0.65198;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2011;2011;0.62601;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2012;2012;0.62449;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2013;2013;0.65887;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2014;2014;0.68667;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2015;2015;0.72095;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2016;2016;0.67066;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2017;2017;0.60218;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2018;2018;0.61343;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2019;2019;0.62057;;
GERD;GERD as a percentage of GDP;40520;Latin America and the Caribbean;2020;2020;0.62939;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2000;2000;0.79941;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2001;2001;0.85927;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2002;2002;0.87578;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2003;2003;0.88762;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2004;2004;0.83957;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2005;2005;0.823;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2006;2006;0.82561;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2007;2007;0.87202;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2008;2008;0.8506;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2009;2009;0.9553;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2010;2010;0.92256;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2011;2011;0.8975;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2012;2012;0.94313;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2013;2013;0.94034;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2014;2014;0.97114;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2015;2015;1.0034;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2016;2016;0.97244;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2017;2017;0.99783;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2018;2018;1.01316;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2019;2019;1.05463;;
GERD;GERD as a percentage of GDP;40530;Central and Eastern Europe;2020;2020;1.10158;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2000;2000;1.49937;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2001;2001;1.53667;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2002;2002;1.56844;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2003;2003;1.5872;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2004;2004;1.61533;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2005;2005;1.68145;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2006;2006;1.72849;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2007;2007;1.73747;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2008;2008;1.76569;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2009;2009;1.83018;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2010;2010;1.83789;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2011;2011;1.8921;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2012;2012;1.95608;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2013;2013;2.01787;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2014;2014;2.04768;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2015;2015;2.04291;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2016;2016;2.05424;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2017;2017;2.0843;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2018;2018;2.11035;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2019;2019;2.17341;;
GERD;GERD as a percentage of GDP;40515;East Asia and the Pacific;2020;2020;2.29398;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2000;2000;2.1971;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2001;2001;2.22243;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2002;2002;2.18901;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2003;2003;2.19127;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2004;2004;2.15284;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2005;2005;2.16509;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2006;2006;2.19794;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2007;2007;2.23803;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2008;2008;2.33609;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2009;2009;2.40333;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2010;2010;2.35828;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2011;2011;2.38826;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2012;2012;2.36712;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2013;2013;2.38996;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2014;2014;2.40715;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2015;2015;2.44018;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2016;2016;2.48015;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2017;2017;2.51939;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2018;2018;2.58903;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2019;2019;2.68787;;
GERD;GERD as a percentage of GDP;40500;North America and Western Europe;2020;2020;2.89274;;
GERD;GERD as a percentage of GDP;40525;Arab States;2000;2000;0.45517;;
GERD;GERD as a percentage of GDP;40525;Arab States;2001;2001;0.45687;;
GERD;GERD as a percentage of GDP;40525;Arab States;2002;2002;0.4652;;
GERD;GERD as a percentage of GDP;40525;Arab States;2003;2003;0.47542;;
GERD;GERD as a percentage of GDP;40525;Arab States;2004;2004;0.46827;;
GERD;GERD as a percentage of GDP;40525;Arab States;2005;2005;0.46531;;
GERD;GERD as a percentage of GDP;40525;Arab States;2006;2006;0.4664;;
GERD;GERD as a percentage of GDP;40525;Arab States;2007;2007;0.46647;;
GERD;GERD as a percentage of GDP;40525;Arab States;2008;2008;0.47161;;
GERD;GERD as a percentage of GDP;40525;Arab States;2009;2009;0.50006;;
GERD;GERD as a percentage of GDP;40525;Arab States;2010;2010;0.50266;;
GERD;GERD as a percentage of GDP;40525;Arab States;2011;2011;0.53059;;
GERD;GERD as a percentage of GDP;40525;Arab States;2012;2012;0.53199;;
GERD;GERD as a percentage of GDP;40525;Arab States;2013;2013;0.5422;;
GERD;GERD as a percentage of GDP;40525;Arab States;2014;2014;0.54968;;
GERD;GERD as a percentage of GDP;40525;Arab States;2015;2015;0.57599;;
GERD;GERD as a percentage of GDP;40525;Arab States;2016;2016;0.56727;;
GERD;GERD as a percentage of GDP;40525;Arab States;2017;2017;0.57686;;
GERD;GERD as a percentage of GDP;40525;Arab States;2018;2018;0.58936;;
GERD;GERD as a percentage of GDP;40525;Arab States;2019;2019;0.60764;;
GERD;GERD as a percentage of GDP;40525;Arab States;2020;2020;0.64186;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2000;2000;0.31933;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2001;2001;0.32847;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2002;2002;0.32935;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2003;2003;0.33078;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2004;2004;0.33949;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2005;2005;0.34741;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2006;2006;0.35603;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2007;2007;0.352;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2008;2008;0.35803;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2009;2009;0.34395;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2010;2010;0.32808;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2011;2011;0.33298;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2012;2012;0.3356;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2013;2013;0.34069;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2014;2014;0.34474;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2015;2015;0.34864;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2016;2016;0.3565;;
GERD;GERD as a percentage of GDP;40540;Sub-Saharan Africa;2017;2017;0.35975;;
